2025-07-10 20:36:17,652 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-sleuth-dependencies/3.1.10/spring-cloud-sleuth-dependencies-3.1.10.pom
2025-07-10 20:36:17,659 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-sleuth-dependencies/3.1.10/spring-cloud-sleuth-dependencies-3.1.10.pom
2025-07-10 20:36:17,801 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/io/zipkin/brave/brave-bom/5.13.11/brave-bom-5.13.11.pom
2025-07-10 20:36:17,808 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/io/zipkin/brave/brave-bom/5.13.11/brave-bom-5.13.11.pom
2025-07-10 20:36:17,953 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-vault-dependencies/3.1.4/spring-cloud-vault-dependencies-3.1.4.pom
2025-07-10 20:36:17,961 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-vault-dependencies/3.1.4/spring-cloud-vault-dependencies-3.1.4.pom
2025-07-10 20:36:18,104 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-zookeeper-dependencies/3.1.5/spring-cloud-zookeeper-dependencies-3.1.5.pom
2025-07-10 20:36:18,111 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-zookeeper-dependencies/3.1.5/spring-cloud-zookeeper-dependencies-3.1.5.pom
2025-07-10 20:36:18,254 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-cloudfoundry-dependencies/3.1.4/spring-cloud-cloudfoundry-dependencies-3.1.4.pom
2025-07-10 20:36:18,261 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-cloudfoundry-dependencies/3.1.4/spring-cloud-cloudfoundry-dependencies-3.1.4.pom
2025-07-10 20:36:18,403 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-bus-dependencies/3.1.3/spring-cloud-bus-dependencies-3.1.3.pom
2025-07-10 20:36:18,411 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-bus-dependencies/3.1.3/spring-cloud-bus-dependencies-3.1.3.pom
2025-07-10 20:36:18,554 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-contract-dependencies/3.1.9/spring-cloud-contract-dependencies-3.1.9.pom
2025-07-10 20:36:18,561 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-contract-dependencies/3.1.9/spring-cloud-contract-dependencies-3.1.9.pom
2025-07-10 20:36:18,706 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-openfeign-dependencies/3.1.9/spring-cloud-openfeign-dependencies-3.1.9.pom
2025-07-10 20:36:18,713 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo1.maven.org/maven2/org/springframework/cloud/spring-cloud-openfeign-dependencies/3.1.9/spring-cloud-openfeign-dependencies-3.1.9.pom
2025-07-10 20:36:18,856 [main] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo1.maven.org/maven2/io/github/openfeign/feign-bom/11.10/feign-bom-11.10.pom
